2021-05-23 08:58:15,220 [Worker-45: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:58:15,221 [Worker-45: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 08:58:15,222 [Worker-45: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 08:58:15,222 [Worker-45: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:39:37,543 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:39:37,545 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:39:37,548 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:39:37,548 [Worker-54: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:40:21,927 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:40:21,927 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:40:21,929 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:40:21,930 [Worker-52: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:41:40,252 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:41:40,252 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:41:40,254 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:41:40,254 [Worker-51: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
2021-05-23 09:42:52,825 [Worker-50: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:42:52,825 [Worker-50: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\main\resources
2021-05-23 09:42:52,826 [Worker-50: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2021-05-23 09:42:52,826 [Worker-50: Launching App (3)] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory G:\VS programs\Java 2021\HibernateMavenProject\src\test\resources
